duration_sec,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,duration_min
1734,2019-02-24 15:42:25.123,2019-02-24 16:11:19.630,8.0,368.0,6101,Customer,1983.0,Male,No,28.9
758,2019-02-24 15:55:19.310,2019-02-24 16:07:57.566,245.0,258.0,6454,Customer,2000.0,Male,No,12.633333333333333
1068,2019-02-24 15:50:00.121,2019-02-24 16:07:48.821,54.0,368.0,4977,Customer,1991.0,Female,No,17.8
788,2019-02-24 15:53:55.600,2019-02-24 16:07:04.554,92.0,350.0,5440,Customer,1986.0,Male,No,13.133333333333333
486,2019-02-24 15:58:50.646,2019-02-24 16:06:57.143,17.0,50.0,1316,Customer,1988.0,Male,No,8.1
2275,2019-02-24 15:28:53.745,2019-02-24 16:06:49.314,84.0,146.0,5150,Customer,1970.0,Female,No,37.916666666666664
529,2019-02-24 15:56:55.492,2019-02-24 16:05:45.050,43.0,3.0,3284,Customer,1952.0,Other,No,8.816666666666666
504,2019-02-24 15:57:15.642,2019-02-24 16:05:40.565,43.0,3.0,3637,Customer,1952.0,Other,No,8.4
512,2019-02-24 15:56:55.186,2019-02-24 16:05:27.201,43.0,3.0,567,Customer,1952.0,Other,No,8.533333333333333
1173,2019-02-24 15:44:26.129,2019-02-24 16:03:59.176,336.0,3.0,5398,Customer,,,No,19.55
76,2019-02-24 16:02:40.569,2019-02-24 16:03:56.573,97.0,356.0,3224,Customer,1988.0,Female,No,1.2666666666666666
10711,2019-02-24 13:04:22.046,2019-02-24 16:02:53.130,134.0,371.0,1226,Customer,,,No,178.51666666666668
10646,2019-02-24 13:04:47.057,2019-02-24 16:02:13.077,134.0,371.0,1018,Customer,,,No,177.43333333333334
1818,2019-02-24 15:31:52.044,2019-02-24 16:02:10.240,67.0,20.0,5491,Customer,1994.0,Male,No,30.3
449,2019-02-24 15:54:33.978,2019-02-24 16:02:03.433,200.0,194.0,5794,Customer,1958.0,Male,No,7.483333333333333
749,2019-02-24 15:48:54.230,2019-02-24 16:01:23.781,375.0,105.0,6072,Customer,1975.0,Male,No,12.483333333333333
761,2019-02-24 15:48:42.189,2019-02-24 16:01:23.655,121.0,53.0,5001,Customer,1985.0,Male,No,12.683333333333334
894,2019-02-24 15:46:17.964,2019-02-24 16:01:12.742,60.0,53.0,5934,Customer,1963.0,Female,No,14.9
1979,2019-02-24 15:28:11.894,2019-02-24 16:01:11.664,350.0,375.0,5373,Customer,,,No,32.983333333333334
1332,2019-02-24 15:37:53.958,2019-02-24 16:00:06.412,66.0,36.0,3498,Customer,,,No,22.2
282,2019-02-24 15:55:20.616,2019-02-24 16:00:03.213,96.0,88.0,5814,Customer,1992.0,Male,No,4.7
584,2019-02-24 15:50:16.934,2019-02-24 16:00:01.677,350.0,43.0,6193,Customer,1986.0,Male,No,9.733333333333333
10104,2019-02-24 13:11:29.469,2019-02-24 15:59:53.887,137.0,72.0,6290,Customer,1990.0,Male,No,168.4
1789,2019-02-24 15:29:44.513,2019-02-24 15:59:34.172,3.0,88.0,4396,Customer,1974.0,Male,No,29.816666666666666
1160,2019-02-24 15:39:52.646,2019-02-24 15:59:12.903,49.0,5.0,1517,Customer,1992.0,Male,No,19.333333333333332
785,2019-02-24 15:46:07.535,2019-02-24 15:59:12.898,223.0,4.0,5749,Customer,1989.0,Male,No,13.083333333333334
321,2019-02-24 15:53:08.594,2019-02-24 15:58:30.451,251.0,254.0,5704,Customer,1975.0,Male,No,5.35
725,2019-02-24 15:45:25.772,2019-02-24 15:57:31.544,356.0,64.0,5917,Customer,1988.0,Female,No,12.083333333333334
845,2019-02-24 15:42:57.310,2019-02-24 15:57:02.792,154.0,160.0,4580,Customer,1991.0,Male,No,14.083333333333334
468,2019-02-24 15:49:06.932,2019-02-24 15:56:55.739,116.0,30.0,5874,Customer,1981.0,Female,No,7.8
1126,2019-02-24 15:35:31.709,2019-02-24 15:54:18.302,371.0,44.0,5359,Customer,1969.0,Male,No,18.766666666666666
604,2019-02-24 15:42:32.435,2019-02-24 15:52:37.059,371.0,10.0,6484,Customer,1978.0,Male,No,10.066666666666666
1529,2019-02-24 15:26:22.054,2019-02-24 15:51:51.593,377.0,3.0,5822,Customer,1976.0,Male,No,25.483333333333334
1506,2019-02-24 15:26:29.935,2019-02-24 15:51:36.075,377.0,3.0,6234,Customer,1976.0,Male,No,25.1
1249,2019-02-24 15:30:08.944,2019-02-24 15:50:58.813,254.0,257.0,1769,Customer,1995.0,Male,No,20.816666666666666
5075,2019-02-24 14:25:56.318,2019-02-24 15:50:31.904,377.0,377.0,5341,Customer,1995.0,Other,No,84.58333333333333
5266,2019-02-24 14:22:40.572,2019-02-24 15:50:26.740,377.0,377.0,6485,Customer,1990.0,Male,No,87.76666666666667
2552,2019-02-24 15:07:23.332,2019-02-24 15:49:56.007,27.0,74.0,1771,Customer,1985.0,Female,No,42.53333333333333
2335,2019-02-24 15:10:45.122,2019-02-24 15:49:40.558,27.0,74.0,844,Customer,1960.0,Male,No,38.916666666666664
612,2019-02-24 15:39:25.471,2019-02-24 15:49:37.766,124.0,141.0,5827,Customer,1983.0,Male,No,10.2
930,2019-02-24 15:33:50.003,2019-02-24 15:49:20.283,139.0,104.0,3715,Customer,1996.0,Male,No,15.5
1007,2019-02-24 15:31:59.913,2019-02-24 15:48:47.015,324.0,100.0,5451,Customer,1993.0,Female,No,16.783333333333335
972,2019-02-24 15:32:10.883,2019-02-24 15:48:23.366,324.0,100.0,5302,Customer,1994.0,Male,No,16.2
296,2019-02-24 15:43:18.716,2019-02-24 15:48:15.232,253.0,258.0,4582,Customer,1993.0,Male,No,4.933333333333334
1758,2019-02-24 15:18:43.526,2019-02-24 15:48:02.482,157.0,157.0,2442,Customer,1983.0,Male,No,29.3
1194,2019-02-24 15:27:39.097,2019-02-24 15:47:33.726,266.0,267.0,4845,Customer,1998.0,Male,No,19.9
1176,2019-02-24 15:27:47.005,2019-02-24 15:47:23.607,266.0,267.0,5638,Customer,1999.0,Male,No,19.6
1497,2019-02-24 15:20:44.798,2019-02-24 15:45:41.842,88.0,15.0,6458,Customer,1974.0,Male,No,24.95
1449,2019-02-24 15:21:31.124,2019-02-24 15:45:40.843,88.0,15.0,6140,Customer,1970.0,Female,No,24.15
896,2019-02-24 15:28:55.648,2019-02-24 15:43:51.704,120.0,3.0,4733,Customer,1984.0,Male,No,14.933333333333334
906,2019-02-24 15:28:13.761,2019-02-24 15:43:20.517,364.0,112.0,4639,Customer,1975.0,Female,No,15.1
541,2019-02-24 15:34:07.370,2019-02-24 15:43:09.100,76.0,120.0,6614,Customer,1975.0,Male,No,9.016666666666667
2189,2019-02-24 15:06:08.472,2019-02-24 15:42:38.463,371.0,380.0,5530,Customer,1998.0,Male,No,36.483333333333334
2135,2019-02-24 15:06:51.050,2019-02-24 15:42:26.730,371.0,380.0,6136,Customer,1998.0,Male,No,35.583333333333336
658,2019-02-24 15:28:55.617,2019-02-24 15:39:54.410,116.0,67.0,4372,Customer,1991.0,Female,No,10.966666666666667
546,2019-02-24 15:30:41.563,2019-02-24 15:39:48.360,116.0,67.0,2451,Customer,1991.0,Male,No,9.1
1122,2019-02-24 15:19:14.942,2019-02-24 15:37:57.461,70.0,58.0,2908,Customer,1952.0,Other,No,18.7
1128,2019-02-24 15:19:07.270,2019-02-24 15:37:56.199,70.0,58.0,873,Customer,1952.0,Other,No,18.8
1112,2019-02-24 15:19:20.741,2019-02-24 15:37:53.101,70.0,58.0,1184,Customer,1952.0,Other,No,18.533333333333335
359,2019-02-24 15:31:17.406,2019-02-24 15:37:16.517,141.0,109.0,6469,Customer,1996.0,Female,No,5.983333333333333
1444,2019-02-24 15:13:10.593,2019-02-24 15:37:15.266,371.0,43.0,567,Customer,,,No,24.066666666666666
1444,2019-02-24 15:13:06.893,2019-02-24 15:37:11.729,371.0,43.0,2177,Customer,,,No,24.066666666666666
959,2019-02-24 15:21:03.620,2019-02-24 15:37:02.827,133.0,5.0,6446,Customer,1990.0,Male,No,15.983333333333333
3056,2019-02-24 14:45:11.121,2019-02-24 15:36:07.511,5.0,6.0,1667,Customer,,,No,50.93333333333333
3011,2019-02-24 14:45:40.923,2019-02-24 15:35:52.331,5.0,6.0,1974,Customer,,,No,50.18333333333333
1461,2019-02-24 15:11:19.374,2019-02-24 15:35:40.681,4.0,285.0,5544,Customer,1994.0,Male,No,24.35
1455,2019-02-24 15:11:14.978,2019-02-24 15:35:30.531,70.0,324.0,1685,Customer,1983.0,Female,No,24.25
1464,2019-02-24 15:11:05.664,2019-02-24 15:35:30.427,70.0,324.0,2847,Customer,1983.0,Female,No,24.4
1434,2019-02-24 15:11:02.780,2019-02-24 15:34:57.509,67.0,66.0,1860,Customer,,,No,23.9
2659,2019-02-24 14:50:07.443,2019-02-24 15:34:27.072,377.0,377.0,2714,Customer,,,No,44.31666666666667
1464,2019-02-24 15:07:09.510,2019-02-24 15:31:34.019,345.0,141.0,5526,Customer,,,No,24.4
1128,2019-02-24 15:12:44.131,2019-02-24 15:31:32.575,52.0,21.0,6512,Customer,1982.0,Male,No,18.8
357,2019-02-24 15:25:29.821,2019-02-24 15:31:27.460,44.0,5.0,1582,Customer,,,No,5.95
244,2019-02-24 15:27:20.747,2019-02-24 15:31:25.087,100.0,223.0,5749,Customer,1984.0,Male,No,4.066666666666666
1127,2019-02-24 15:11:29.870,2019-02-24 15:30:17.424,74.0,104.0,5812,Customer,1982.0,Male,No,18.783333333333335
810,2019-02-24 15:15:58.653,2019-02-24 15:29:29.302,369.0,75.0,4722,Customer,1982.0,Male,No,13.5
1099,2019-02-24 15:10:31.591,2019-02-24 15:28:51.351,6.0,50.0,6224,Customer,1992.0,Male,No,18.316666666666666
1057,2019-02-24 15:11:08.437,2019-02-24 15:28:46.128,6.0,50.0,168,Customer,1992.0,Male,No,17.616666666666667
2360,2019-02-24 14:49:24.126,2019-02-24 15:28:44.345,380.0,380.0,6491,Customer,1995.0,Female,No,39.333333333333336
2340,2019-02-24 14:49:30.656,2019-02-24 15:28:31.535,380.0,380.0,5268,Customer,1995.0,Female,No,39.0
708,2019-02-24 15:16:41.109,2019-02-24 15:28:29.750,77.0,120.0,4733,Customer,,,No,11.8
64,2019-02-24 15:22:21.933,2019-02-24 15:23:25.965,70.0,70.0,2147,Customer,,,No,1.0666666666666667
467,2019-02-24 15:12:13.898,2019-02-24 15:20:01.078,74.0,4.0,4335,Customer,1993.0,Male,No,7.783333333333333
1510,2019-02-24 14:53:40.088,2019-02-24 15:18:50.873,5.0,377.0,6576,Customer,1983.0,Female,No,25.166666666666668
69980,2019-02-23 19:52:25.335,2019-02-24 15:18:46.072,21.0,369.0,2034,Customer,1993.0,Male,No,1166.3333333333333
3681,2019-02-24 14:17:14.488,2019-02-24 15:18:36.026,377.0,377.0,5822,Customer,1976.0,Male,No,61.35
3694,2019-02-24 14:16:55.500,2019-02-24 15:18:29.920,377.0,377.0,6234,Customer,1976.0,Male,No,61.56666666666667
1415,2019-02-24 14:54:00.302,2019-02-24 15:17:35.326,245.0,259.0,5499,Customer,1989.0,Male,No,23.583333333333332
1535,2019-02-24 14:51:54.549,2019-02-24 15:17:29.814,80.0,75.0,5949,Customer,2000.0,Female,No,25.583333333333332
1500,2019-02-24 14:52:21.866,2019-02-24 15:17:22.550,80.0,75.0,6448,Customer,2000.0,Male,No,25.0
561,2019-02-24 15:08:00.533,2019-02-24 15:17:22.203,355.0,114.0,6520,Customer,1983.0,Female,No,9.35
425,2019-02-24 15:09:17.680,2019-02-24 15:16:23.066,13.0,3.0,5012,Customer,,,No,7.083333333333333
664,2019-02-24 15:04:50.340,2019-02-24 15:15:55.200,340.0,266.0,4845,Customer,1983.0,Male,No,11.066666666666666
675,2019-02-24 15:04:34.601,2019-02-24 15:15:50.095,340.0,266.0,5638,Customer,1983.0,Male,No,11.25
731,2019-02-24 15:03:15.185,2019-02-24 15:15:26.963,356.0,31.0,5915,Customer,1985.0,Male,No,12.183333333333334
1190,2019-02-24 14:55:20.518,2019-02-24 15:15:11.050,59.0,10.0,5453,Customer,1988.0,Female,No,19.833333333333332
1520,2019-02-24 14:49:07.766,2019-02-24 15:14:28.731,30.0,15.0,2012,Customer,,,No,25.333333333333332
1185,2019-02-24 14:52:24.310,2019-02-24 15:12:09.971,72.0,285.0,6525,Customer,1963.0,Male,No,19.75
662,2019-02-24 15:00:31.001,2019-02-24 15:11:33.282,381.0,112.0,933,Customer,1992.0,Female,No,11.033333333333333
1956,2019-02-24 14:38:38.916,2019-02-24 15:11:14.922,15.0,15.0,5518,Customer,2000.0,Female,No,32.6
1089,2019-02-24 14:51:49.800,2019-02-24 15:09:59.316,27.0,110.0,6560,Customer,1994.0,Female,No,18.15
428,2019-02-24 15:00:51.645,2019-02-24 15:08:00.616,258.0,256.0,4881,Customer,1999.0,Female,No,7.133333333333334
1196,2019-02-24 14:47:36.673,2019-02-24 15:07:33.451,67.0,15.0,4450,Customer,1987.0,Female,No,19.933333333333334
1409,2019-02-24 14:43:41.687,2019-02-24 15:07:11.209,355.0,3.0,1709,Customer,1994.0,Male,No,23.483333333333334
575,2019-02-24 14:56:38.451,2019-02-24 15:06:13.460,17.0,66.0,5312,Customer,1990.0,Male,No,9.583333333333334
1635,2019-02-24 14:36:13.128,2019-02-24 15:03:28.163,249.0,263.0,1632,Customer,1975.0,Male,No,27.25
670,2019-02-24 14:51:41.744,2019-02-24 15:02:52.273,239.0,18.0,6131,Customer,1993.0,Male,No,11.166666666666666
922,2019-02-24 14:47:25.981,2019-02-24 15:02:48.704,18.0,246.0,927,Customer,1995.0,Male,No,15.366666666666667
672,2019-02-24 14:51:18.589,2019-02-24 15:02:30.935,6.0,26.0,333,Customer,1985.0,Male,No,11.2
762,2019-02-24 14:49:24.268,2019-02-24 15:02:06.714,53.0,369.0,6481,Customer,1992.0,Male,No,12.7
1059,2019-02-24 14:44:25.446,2019-02-24 15:02:05.314,368.0,20.0,5034,Customer,1980.0,Male,No,17.65
868,2019-02-24 14:46:11.340,2019-02-24 15:00:39.795,336.0,140.0,5901,Customer,1987.0,Male,No,14.466666666666667
552,2019-02-24 14:50:12.411,2019-02-24 14:59:25.132,274.0,166.0,6387,Customer,1980.0,Female,No,9.2
1592,2019-02-24 14:32:35.874,2019-02-24 14:59:07.983,377.0,95.0,4716,Customer,1988.0,Male,No,26.533333333333335
433,2019-02-24 14:51:48.522,2019-02-24 14:59:01.976,93.0,36.0,5970,Customer,1992.0,Male,No,7.216666666666667
1571,2019-02-24 14:32:48.330,2019-02-24 14:58:59.516,377.0,95.0,6306,Customer,1988.0,Male,No,26.183333333333334
17026,2019-02-24 10:14:49.705,2019-02-24 14:58:36.475,10.0,8.0,484,Customer,1963.0,Male,No,283.76666666666665
1343,2019-02-24 14:33:57.133,2019-02-24 14:56:20.771,15.0,323.0,4969,Customer,1988.0,Male,No,22.383333333333333
529,2019-02-24 14:47:27.991,2019-02-24 14:56:17.066,101.0,74.0,4997,Customer,1989.0,Male,No,8.816666666666666
674,2019-02-24 14:43:10.077,2019-02-24 14:54:24.579,92.0,16.0,5898,Customer,1988.0,Female,No,11.233333333333333
2106,2019-02-24 14:19:15.222,2019-02-24 14:54:21.966,126.0,15.0,4390,Customer,1983.0,Male,No,35.1
2033,2019-02-24 14:20:21.748,2019-02-24 14:54:14.932,126.0,15.0,6522,Customer,1983.0,Male,No,33.88333333333333
2085,2019-02-24 14:19:29.101,2019-02-24 14:54:14.625,126.0,15.0,5322,Customer,1983.0,Male,No,34.75
2092,2019-02-24 14:19:14.930,2019-02-24 14:54:06.992,126.0,15.0,4317,Customer,1983.0,Male,No,34.86666666666667
523,2019-02-24 14:44:13.604,2019-02-24 14:52:57.088,112.0,122.0,985,Customer,1996.0,Male,No,8.716666666666667
524,2019-02-24 14:44:01.829,2019-02-24 14:52:46.031,112.0,122.0,2227,Customer,1996.0,Male,No,8.733333333333333
2124,2019-02-24 14:16:23.963,2019-02-24 14:51:48.649,324.0,386.0,1698,Customer,,,No,35.4
1840,2019-02-24 14:20:58.601,2019-02-24 14:51:39.177,324.0,386.0,5240,Customer,1993.0,Female,No,30.666666666666668
725,2019-02-24 14:38:44.496,2019-02-24 14:50:50.157,44.0,323.0,5069,Customer,1984.0,Female,No,12.083333333333334
1682,2019-02-24 14:22:36.329,2019-02-24 14:50:38.515,324.0,80.0,5949,Customer,2000.0,Female,No,28.033333333333335
1580,2019-02-24 14:24:14.748,2019-02-24 14:50:35.704,324.0,80.0,6448,Customer,2000.0,Male,No,26.333333333333332
362,2019-02-24 14:44:32.871,2019-02-24 14:50:35.502,120.0,124.0,6311,Customer,1983.0,Male,No,6.033333333333333
3865,2019-02-24 13:45:00.480,2019-02-24 14:49:25.763,259.0,259.0,1867,Customer,1980.0,Female,No,64.41666666666667
186,2019-02-24 14:45:35.591,2019-02-24 14:48:42.545,19.0,13.0,2539,Customer,1966.0,Male,No,3.1
2969,2019-02-24 13:58:32.728,2019-02-24 14:48:02.366,147.0,74.0,4956,Customer,1996.0,Female,No,49.483333333333334
1991,2019-02-24 14:14:11.956,2019-02-24 14:47:23.075,3.0,380.0,6502,Customer,1995.0,Female,No,33.18333333333333
858,2019-02-24 14:32:35.750,2019-02-24 14:46:54.131,196.0,203.0,4864,Customer,1986.0,Female,No,14.3
1541,2019-02-24 14:21:09.650,2019-02-24 14:46:51.622,377.0,120.0,4944,Customer,1989.0,Female,No,25.683333333333334
1949,2019-02-24 14:14:13.608,2019-02-24 14:46:43.205,3.0,380.0,5337,Customer,1995.0,Female,No,32.483333333333334
625,2019-02-24 14:36:15.066,2019-02-24 14:46:40.762,72.0,120.0,5761,Customer,1990.0,Female,No,10.416666666666666
939,2019-02-24 14:30:43.760,2019-02-24 14:46:22.891,377.0,72.0,5816,Customer,1964.0,Female,No,15.65
927,2019-02-24 14:30:47.820,2019-02-24 14:46:15.476,377.0,72.0,6525,Customer,1963.0,Male,No,15.45
977,2019-02-24 14:28:51.606,2019-02-24 14:45:08.770,258.0,256.0,5880,Customer,1996.0,Male,No,16.283333333333335
951,2019-02-24 14:28:47.423,2019-02-24 14:44:39.231,258.0,256.0,4764,Customer,1996.0,Male,No,15.85
416,2019-02-24 14:37:32.888,2019-02-24 14:44:29.136,73.0,120.0,6515,Customer,,,No,6.933333333333334
927,2019-02-24 14:28:53.065,2019-02-24 14:44:20.435,258.0,256.0,5786,Customer,1996.0,Male,No,15.45
1864,2019-02-24 14:12:32.198,2019-02-24 14:43:36.610,7.0,198.0,2352,Customer,1990.0,Male,No,31.066666666666666
548,2019-02-24 14:34:21.410,2019-02-24 14:43:29.851,245.0,253.0,6047,Customer,1998.0,Male,No,9.133333333333333
5496,2019-02-24 13:11:24.339,2019-02-24 14:43:01.277,70.0,71.0,6300,Customer,1988.0,Male,No,91.6
5325,2019-02-24 13:13:41.754,2019-02-24 14:42:26.890,70.0,71.0,4949,Customer,1988.0,Male,No,88.75
214,2019-02-24 14:38:50.660,2019-02-24 14:42:25.029,95.0,73.0,5003,Customer,1989.0,Male,No,3.566666666666667
5509,2019-02-24 13:10:34.973,2019-02-24 14:42:24.067,70.0,71.0,6595,Customer,1989.0,Female,No,91.81666666666666
730,2019-02-24 14:30:00.461,2019-02-24 14:42:10.703,53.0,74.0,4335,Customer,1983.0,Male,No,12.166666666666666
443,2019-02-24 14:33:50.254,2019-02-24 14:41:13.921,146.0,131.0,6139,Customer,1990.0,Male,No,7.383333333333334
318,2019-02-24 14:35:53.546,2019-02-24 14:41:11.621,72.0,74.0,2185,Customer,1980.0,Female,No,5.3
2016,2019-02-24 14:06:02.410,2019-02-24 14:39:38.500,324.0,31.0,2475,Customer,1987.0,Male,No,33.6
2122,2019-02-24 14:04:16.154,2019-02-24 14:39:38.363,18.0,263.0,3028,Customer,,,No,35.36666666666667
397,2019-02-24 14:32:56.092,2019-02-24 14:39:33.880,58.0,368.0,5034,Customer,1987.0,Male,No,6.616666666666666
1976,2019-02-24 14:06:23.197,2019-02-24 14:39:19.449,324.0,31.0,3379,Customer,1987.0,Male,No,32.93333333333333
11131,2019-02-24 11:33:09.205,2019-02-24 14:38:40.776,6.0,371.0,4838,Customer,1991.0,Female,No,185.51666666666668
11118,2019-02-24 11:33:17.753,2019-02-24 14:38:36.180,6.0,371.0,5359,Customer,1991.0,Female,No,185.3
2711,2019-02-24 13:52:55.963,2019-02-24 14:38:07.384,6.0,15.0,5959,Customer,1996.0,Female,No,45.18333333333333
2697,2019-02-24 13:52:59.238,2019-02-24 14:37:56.757,6.0,15.0,5821,Customer,1992.0,Male,No,44.95
346,2019-02-24 14:29:27.093,2019-02-24 14:35:13.290,377.0,70.0,6104,Customer,1979.0,Male,No,5.766666666666667
1018,2019-02-24 14:17:44.253,2019-02-24 14:34:42.677,386.0,350.0,5413,Customer,,,No,16.966666666666665
2398,2019-02-24 13:54:29.103,2019-02-24 14:34:27.910,72.0,377.0,5913,Customer,1987.0,Female,No,39.96666666666667
382,2019-02-24 14:27:31.403,2019-02-24 14:33:53.678,178.0,211.0,6174,Customer,1988.0,Female,No,6.366666666666666
636,2019-02-24 14:23:15.782,2019-02-24 14:33:52.357,50.0,15.0,6535,Customer,1988.0,Female,No,10.6
772,2019-02-24 14:20:59.590,2019-02-24 14:33:52.092,377.0,72.0,5761,Customer,1990.0,Female,No,12.866666666666667
622,2019-02-24 14:23:21.194,2019-02-24 14:33:43.622,50.0,15.0,6258,Customer,1988.0,Female,No,10.366666666666667
100,2019-02-24 14:30:33.589,2019-02-24 14:32:13.865,36.0,36.0,1417,Customer,1990.0,Female,No,1.6666666666666667
676,2019-02-24 14:18:53.041,2019-02-24 14:30:09.581,118.0,386.0,5444,Customer,1994.0,Male,No,11.266666666666667
525,2019-02-24 14:21:16.107,2019-02-24 14:30:01.290,19.0,47.0,6338,Customer,1992.0,Male,No,8.75
774,2019-02-24 14:16:50.537,2019-02-24 14:29:45.123,369.0,3.0,1506,Customer,1989.0,Male,No,12.9
2068,2019-02-24 13:55:03.442,2019-02-24 14:29:31.736,81.0,147.0,6633,Customer,1976.0,Male,No,34.46666666666667
895,2019-02-24 14:14:27.156,2019-02-24 14:29:22.457,369.0,3.0,1586,Customer,,,No,14.916666666666666
1048,2019-02-24 14:11:51.540,2019-02-24 14:29:19.754,88.0,54.0,1718,Customer,,,No,17.466666666666665
333,2019-02-24 14:23:29.459,2019-02-24 14:29:02.813,356.0,58.0,2807,Customer,1984.0,Female,No,5.55
763,2019-02-24 14:15:09.715,2019-02-24 14:27:53.411,20.0,6.0,5314,Customer,1977.0,Male,No,12.716666666666667
5630,2019-02-24 12:53:18.356,2019-02-24 14:27:09.130,11.0,377.0,5108,Customer,1979.0,Male,No,93.83333333333333
66,2019-02-24 14:25:52.812,2019-02-24 14:26:59.773,246.0,246.0,999,Customer,1995.0,Male,No,1.1
1612,2019-02-24 13:59:34.276,2019-02-24 14:26:27.001,377.0,377.0,5816,Customer,1964.0,Female,No,26.866666666666667
1588,2019-02-24 13:59:36.040,2019-02-24 14:26:04.529,377.0,377.0,6525,Customer,1963.0,Male,No,26.466666666666665
1360,2019-02-24 14:03:08.173,2019-02-24 14:25:48.720,5.0,120.0,5175,Customer,1990.0,Other,No,22.666666666666668
230,2019-02-24 14:21:44.197,2019-02-24 14:25:34.408,110.0,109.0,5825,Customer,1989.0,Female,No,3.8333333333333335
170,2019-02-24 14:22:35.459,2019-02-24 14:25:26.087,246.0,246.0,3421,Customer,1995.0,Male,No,2.8333333333333335
1308,2019-02-24 14:03:34.824,2019-02-24 14:25:23.763,5.0,120.0,6553,Customer,1990.0,Other,No,21.8
1712,2019-02-24 13:52:24.554,2019-02-24 14:20:57.405,30.0,371.0,5530,Customer,,,No,28.533333333333335
729,2019-02-24 14:07:38.335,2019-02-24 14:19:48.313,29.0,42.0,5921,Customer,1987.0,Male,No,12.15
511,2019-02-24 14:07:08.366,2019-02-24 14:15:39.700,126.0,88.0,4810,Customer,1989.0,Female,No,8.516666666666667
1825,2019-02-24 13:44:51.383,2019-02-24 14:15:17.128,138.0,377.0,5761,Customer,1986.0,Male,No,30.416666666666668
835,2019-02-24 14:01:09.829,2019-02-24 14:15:05.064,118.0,109.0,4655,Customer,1994.0,Female,No,13.916666666666666
1811,2019-02-24 13:44:51.420,2019-02-24 14:15:02.911,138.0,377.0,5823,Customer,1986.0,Male,No,30.183333333333334
866,2019-02-24 14:00:34.813,2019-02-24 14:15:01.618,118.0,109.0,6121,Customer,1983.0,Male,No,14.433333333333334
1139,2019-02-24 13:55:59.838,2019-02-24 14:14:58.865,114.0,74.0,6419,Customer,1992.0,Female,No,18.983333333333334
800,2019-02-24 14:01:32.722,2019-02-24 14:14:53.395,118.0,109.0,6081,Customer,1994.0,Female,No,13.333333333333334
836,2019-02-24 14:00:50.523,2019-02-24 14:14:47.433,118.0,109.0,4794,Customer,1983.0,Male,No,13.933333333333334
823,2019-02-24 14:01:04.138,2019-02-24 14:14:47.350,118.0,109.0,5477,Customer,1993.0,Male,No,13.716666666666667
759,2019-02-24 14:01:04.231,2019-02-24 14:13:43.709,118.0,98.0,5523,Customer,1983.0,Male,No,12.65
6046,2019-02-24 12:32:41.554,2019-02-24 14:13:27.677,242.0,273.0,5865,Customer,1989.0,Female,No,100.76666666666667
308,2019-02-24 14:08:13.072,2019-02-24 14:13:21.898,70.0,73.0,5351,Customer,1984.0,Male,No,5.133333333333334
269,2019-02-24 14:08:39.552,2019-02-24 14:13:08.747,70.0,73.0,4812,Customer,1984.0,Male,No,4.483333333333333
1557,2019-02-24 13:46:54.350,2019-02-24 14:12:51.391,141.0,26.0,397,Customer,1995.0,Female,No,25.95
823,2019-02-24 13:58:25.503,2019-02-24 14:12:09.271,88.0,91.0,6597,Customer,1994.0,Male,No,13.716666666666667
407,2019-02-24 14:05:20.463,2019-02-24 14:12:08.010,5.0,20.0,4422,Customer,1977.0,Male,No,6.783333333333333
793,2019-02-24 13:58:53.501,2019-02-24 14:12:06.922,3.0,324.0,5302,Customer,1977.0,Male,No,13.216666666666667
1179,2019-02-24 13:52:09.076,2019-02-24 14:11:48.414,58.0,41.0,6140,Customer,1993.0,Male,No,19.65
268,2019-02-24 14:04:40.518,2019-02-24 14:09:09.501,284.0,27.0,5039,Customer,1988.0,Male,No,4.466666666666667
348,2019-02-24 14:02:50.561,2019-02-24 14:08:38.809,114.0,88.0,2625,Customer,,,No,5.8
6966,2019-02-24 12:12:07.082,2019-02-24 14:08:13.904,54.0,8.0,675,Customer,,,No,116.1
368,2019-02-24 14:01:37.296,2019-02-24 14:07:45.769,105.0,86.0,6137,Customer,1981.0,Male,No,6.133333333333334
790,2019-02-24 13:52:38.698,2019-02-24 14:05:49.486,15.0,79.0,5242,Customer,1985.0,Male,No,13.166666666666666
781,2019-02-24 13:50:28.351,2019-02-24 14:03:30.314,15.0,27.0,1771,Customer,,,No,13.016666666666667
394,2019-02-24 13:56:32.172,2019-02-24 14:03:06.221,58.0,5.0,4326,Customer,1996.0,Male,No,6.566666666666666
859,2019-02-24 13:48:40.280,2019-02-24 14:02:59.579,223.0,5.0,6435,Customer,1993.0,Female,No,14.316666666666666
859,2019-02-24 13:48:31.302,2019-02-24 14:02:50.830,223.0,5.0,4793,Customer,1994.0,Male,No,14.316666666666666
593,2019-02-24 13:52:43.886,2019-02-24 14:02:37.885,196.0,183.0,1312,Customer,,,No,9.883333333333333
3041,2019-02-24 13:11:48.775,2019-02-24 14:02:30.574,202.0,202.0,2886,Customer,,,No,50.68333333333333
3224,2019-02-24 13:08:39.259,2019-02-24 14:02:23.949,202.0,202.0,778,Customer,,,No,53.733333333333334
606,2019-02-24 13:51:20.899,2019-02-24 14:01:27.621,26.0,349.0,5543,Customer,,,No,10.1
